Submission Date,Property ID,Built,Street Address,SQFT,Auditor,Auditor Phone,Audit Company,Audit Date,Window Type,Window Shading Type,Attic Insulation Type,Average R Value,Open Chase,Cooling System,Condenser Mfg Date ,EER ,Heating system,Heat Fuel Type,Furnace Mfg Date ,AFUE ,Duct Leakage (CFM),Duct  Leakage  (%),Duct System Type,Power Partner Participant,Cooling System2,Condenser Mfg Date 2,EER 2,Heating System2,Heat Fuel Type2,Furnace Mfg Date 2,AFUE 2,Pressure Leakage 2 (CFM),Leakage 2 (%),Duct System 2  Type,Door Weather Stripped,Attic Hatches Weather Stripped,Plumbing Penetrations Sealed,Water Heater Type,Toilet Type
12/29/2015 12:00:00 AM,154869,1992," 6204   Sotol CV Austin, TX, 78759",2708,Kurt Kunkle,(512) 879-3567,Austin Auditors,12/29/2015 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Trees providing shading. ",LF- Fiberglass & Insulsafe,24.2,No chases in residence.,HeatPump,2003,9,Heat Pump,Electric,90-05,60,99 CFM,9.90%,Mylar Flex  ,No,HeatPump,,8,Heat Pump,Electric,90-05,60,193 CFM,19.30%,Mylar Flex  ,Yes,Yes,Plumbing penetrations are sealed,Electric,3 High efficiency toilet(s)
05/13/2016 12:00:00 AM,520914,2002," 5701    Medicine Creek DR Austin, TX, 78735",2710,Coby Sackett,(512) 466-7679,Earth Energy Audits,05/13/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Tree Cover  providing shading. ,LF- Fiberglass & Insulsafe,35.2,No chases in residence.,CentralAir,2014,11.5,Central,Gas,post-06,80,153 CFM,12.80%,Mylar Flex  ,No,CentralAir,2012,11.5,Central,Gas,post-06,80,138 CFM,11.50%,Mylar Flex  ,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
04/07/2016 12:00:00 AM,135971,1984," 5806   Harrington  CV Austin, TX, 78731",2713,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,04/07/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ",Trees providing shading. ,Batts- Fiberglass,19.2,No chases in residence.,CentralAir,2005,11.5,Central,Gas,90-05,80, CFM,> 80 %,Mylar Flex  ,No,CentralAir,2004,9,Central,Gas,90-05,80,144 CFM,10.30%,Mylar Flex  Grey Flex  ,Yes,No,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 2 High efficiency toilet(s)"
01/19/2016 12:00:00 AM,R86145,1992," 13226   Adonis DR Austin, TX, 78729",2716,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,01/19/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Rockwool,27.55,No chases in residence.,CentralAir,1991,9,Central,Gas,90-05,80,186 CFM,13.30%,Mylar Flex  ,No,CentralAir,1992,9,Central,Gas,90-05,80,169 CFM,21.10%,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
04/19/2016 12:00:00 AM,462616,2000," 1827   MONTANA SKY DR Austin, TX, 78727",2720,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,04/19/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees, neighbors house providing shading. ",LF- Fiberglass & Insulsafe,24.2,No chases in residence.,CentralAir,1999,9,Central,Gas,90-05,80,94 CFM,7.80%,Mylar Flex  ,No,CentralAir,1999,9,Central,Gas,90-05,60,112 CFM,9.30%,Mylar Flex  ,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
01/08/2016 12:00:00 AM,119754,1993," 2108   Lakeshore DR Austin, TX, 78746",2726,Vance Acker,(512) 922-7522,Green Leaf Energy,01/08/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,2006,11.5,Central,Gas,Unknown,60,190 CFM,19.00%,Mylar Flex  ,No,CentralAir,2008,11.5,Central,Gas,post-06,60,180 CFM,18.00%,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,Electric,3 Low efficiency toilet(s)
04/26/2016 12:00:00 AM,101985,1948," 1001   Daniel DR Austin, TX, 78704",2727,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,04/26/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Cellulose,21,No chases in residence.,CentralAir,2013,11.5,Central,Gas,post-06,80,116 CFM,14.50%,Grey Flex  ,No,CentralAir,2013,11.5,Central,Gas,post-06,80, CFM,> 80 %,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 2 High efficiency toilet(s)"
02/18/2016 12:00:00 AM,136308,1965," 4105 N Hills DR Austin, TX, 78731",2727,Chad Roesch,(512) 636-9728,A-1 Energy Audits,02/18/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ",trees providing shading. ,LF- Fiberglass & Insulsafe,22,No chases in residence.,CentralAir,2006,11.5,Central,Gas,post-06,80,366 CFM,18.30%,Mylar Flex  Duct Board  ,N/A,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 2 High efficiency toilet(s)"
09/29/2016 12:00:00 AM,141275,1978," 3802 N Green Trail   Austin, TX, 78731",2737,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,09/29/2016 12:00:00 AM,Double Pane Windows Installed ,trees providing shading. ,LF- Rockwool,29,No chases in residence.,CentralAir,2004,9,Central,Gas,90-05,90,286 CFM,17.90%,Duct Board  Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
06/14/2016 12:00:00 AM,136025,1999," 6003   Little Bull  CV Austin, TX, 78731",2742,Chad Roesch,(512) 636-9728,A-1 Energy Audits,06/14/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Film, trees providing shading. ",LF- Fiberglass & Insulsafe,29.7,No chases in residence.,CentralAir,1999,9,Central,Gas,90-05,90,271 CFM,16.90%,Mylar Flex  ,No,CentralAir,1999,9,Central,Gas,90-05,90,145 CFM,18.10%,Mylar Flex  ,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
06/03/2016 12:00:00 AM,156698,1981," 6306   Lost Horizon DR Austin, TX, 78759",2746,Coby Sackett,(512) 466-7679,Earth Energy Audits,06/03/2016 12:00:00 AM,Double Pane Windows Installed ,"Solar Screens, Awnings, Tree Cover  providing shading. ",LF- Rockwool,23.2,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80,253 CFM,15.80%,Grey Flex  Duct Board  ,No,CentralAir,2014,11.5,Central,Gas,post-06,80,72 CFM,9.00%,Grey Flex  Duct Board  ,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
03/02/2016 12:00:00 AM,368869,1995," 1208 W 39th ST Austin, TX, 78756",2752,Kurt Kunkle,(512) 879-3567,Austin Auditors,03/02/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,44,No chases in residence.,CentralAir,1994,9,Central,Gas,90-05,80,378 CFM,37.80%,Mylar Flex  Sheet Metal,No,CentralAir,1994,9,Central,Gas,90-05,80,204 CFM,25.50%,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,4 High efficiency toilet(s)
06/08/2016 12:00:00 AM,485907,2001," 8110   Evadean CIR Austin, TX, 78745",2757,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,06/08/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,22,No chases in residence.,HeatPump,2001,9,Heat Pump,Electric,90-05,80,160 CFM,10.00%,Mylar Flex  ,Yes,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,Electric,3 High efficiency toilet(s)
08/22/2016 12:00:00 AM,486694,1984," 10244   Pinehurst DR Austin, TX, 78747",2757,Jay Hill - austinaes@yahoo.com,(512) 565-2700,AES ,08/22/2016 12:00:00 AM,Double Pane Windows Installed ,trees providing shading. ,LF- Cellulose,21,No chases in residence.,HeatPump,2014,11.5,Heat Pump,Electric,post-06,60,95 CFM,9.50%,Duct Board  ,No,HeatPump,2005,11.5,Heat Pump,Electric,90-05,60,144 CFM,14.40%,Duct Board  ,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
05/20/2016 12:00:00 AM,R66306,1989," 8000   Buckshot TRL Austin, TX, 78729",2758,Chad Roesch,(512) 636-9728,A-1 Energy Audits,05/20/2016 12:00:00 AM,Double Pane Windows Installed ,"Solar Screens, trees providing shading. ",LF- Fiberglass & Insulsafe,29.7,No chases in residence.,CentralAir,1999,9,Central,Gas,90-05,80,174 CFM,17.40%,Sheet Metal,Yes,CentralAir,1999,9,Central,Gas,90-05,80,191 CFM,19.10%,Mylar Flex  ,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
08/29/2016 12:00:00 AM,120541,1976," 3233   TARRYHOLLOW DR Austin, TX, 78703",2758,Vance Acker,(512) 922-7522,Green Leaf Energy,08/29/2016 12:00:00 AM,Double Pane Windows Installed ,,LF- Fiberglass & Insulsafe,8.8,No chases in residence.,CentralAir,1992,9,Central,Gas,90-05,80,450 CFM,22.50%,Sheet Metal,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetrations are sealed,NaturalGas,3 Low efficiency toilet(s)
05/19/2016 12:00:00 AM,119641,1981," 2431   Westlake DR Austin, TX, 78746",2760,Sam Bruce,(512) 467-0005,Green Zone Home,05/19/2016 12:00:00 AM,Single Pane Windows Installed ,Awnings providing shading. ,Batts- Fiberglass,19.2,Insulate and/or seal open building chases.,HeatPump,2006,11.5,Heat Pump,Electric,post-06,60,126 CFM,15.80%,Grey Flex  ,No,HeatPump,2006,11.5,Heat Pump,Electric,post-06,60,154 CFM,12.80%,Grey Flex  ,No weather-stripping,No,Plumbing penetration sealing needed,Electric,4 Low efficiency toilet(s)
04/08/2016 12:00:00 AM,503564,1999," 1313    Bradbury  LN Austin, TX, 78753",2764,Coby Sackett,(512) 466-7679,Earth Energy Audits,04/08/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Solar Screens, Tree Cover  providing shading. ",LF- Fiberglass & Insulsafe,22,No chases in residence.,CentralAir,1986,8,Heat Pump,Electric,90-05,60,266 CFM,16.60%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetrations are sealed,Electric,3 High efficiency toilet(s)
03/17/2016 12:00:00 AM,146017,1988," 6901   Peppervine CV Austin, TX, 78750",2765,Josh Yamin,(512) 450-1980,A-Plus Energy Management,03/17/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,LF- Fiberglass & Insulsafe,24.2,No chases in residence.,CentralAir,2010,11.5,Central,Gas,post-06,80,275 CFM,13.80%,Mylar Flex  Grey Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
07/29/2016 12:00:00 AM,104715,1983," 1901   HOLLY HILL DR Austin, TX, 78746",2772,Vance Acker,(512) 922-7522,Green Leaf Energy,07/29/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",,LF- Fiberglass & Insulsafe,33,No chases in residence.,CentralAir,2002,9,Central,Gas,90-05,80,130 CFM,10.80%,Mylar Flex  Duct Board  ,Yes,CentralAir,2012,11.5,Central,Gas,post-06,80,100 CFM,10.00%,Mylar Flex  ,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
10/11/2016 12:00:00 AM,372269,1997," 7216   QUIMPER LN Austin, TX, 78749",2772,Vance Acker,(512) 922-7522,Green Leaf Energy,10/11/2016 12:00:00 AM,Double Pane Windows Installed ,,LF- Fiberglass & Insulsafe,26.4,No chases in residence.,CentralAir,2008,11.5,Central,Gas,post-06,80, CFM,0.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,3 Low efficiency toilet(s)
10/31/2016 12:00:00 AM,505737,2002," 1905   Maize Bend DR Austin, TX, 78727",2773,Kurt Kunkle,(512) 879-3567,Austin Auditors,10/31/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,26.4,No uninsulated or unsealed chases in residence.,CentralAir,2002,9,Central,Gas,90-05,80,160 CFM,13.30%,Mylar Flex  ,No,CentralAir,2002,9,Central,Gas,90-05,80,78 CFM,6.50%,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
06/07/2016 12:00:00 AM,136302,1966," 4019    Far West  BLVD Austin, TX, 78731",2776,Bill Deatrick,(512) 636-6962,360 Home Inspection LLC,06/07/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,LF- Cellulose,21,No chases in residence.,CentralAir,2009,11.5,Central,Gas,post-06,80,329 CFM,23.50%,Mylar Flex  Duct Board  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
06/01/2016 12:00:00 AM,378110,1996," 1401   Tamar LN Austin, TX, 78727",2778,Chad Roesch,(512) 636-9728,A-1 Energy Audits,06/01/2016 12:00:00 AM,Double Pane Windows Installed ,"Solar Screens, trees providing shading. ",LF- Fiberglass & Insulsafe,29.7,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,90,193 CFM,16.10%,Mylar Flex  ,No,CentralAir,2005,11.5,Central,Gas,90-05,80,184 CFM,18.40%,Mylar Flex  ,Yes,Not checked,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
12/08/2015 12:00:00 AM,531457,2002," 6708    PIEDRAS BLANCO DR Austin, TX, 78747",2780,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,12/08/2015 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,LF- Fiberglass & Insulsafe,28.6,No chases in residence.,HeatPump,2012,11.5,Heat Pump,Electric,post-06,60,238 CFM,11.90%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,Electric,3 Low efficiency toilet(s)
07/11/2016 12:00:00 AM,118209,1930," 1414   Westover  RD Austin, TX, 78703",2784,Chad Roesch,(512) 636-9728,A-1 Energy Audits,07/11/2016 12:00:00 AM,"Single Pane, Double Pane Windows Installed ",trees providing shading. ,No Access,0,No chases in residence.,CentralAir,2009,11.5,Central,Gas,post-06,90,269 CFM,19.20%,Mylar Flex  ,No,CentralAir,2013,11.5,Heat Pump,Electric,post-06,60,139 CFM,17.40%,Mylar Flex  ,No weather-stripping,Yes,Plumbing penetration sealing needed,Electric,4 High efficiency toilet(s)
06/07/2016 12:00:00 AM,302401,1955," 3004    Rae Dell AVE Austin, TX, 78704",2792,Coby Sackett,(214) 707-5681,Dynamyx Energy Solutions ,06/07/2016 12:00:00 AM,"Single Pane, Double Pane, Low E Windows Installed ","Awnings, Tree Cover  providing shading. ",LF- Cellulose,24.5,No chases in residence.,CentralAir,2003,9,Central,Gas,90-05,80,223 CFM,18.60%,Mylar Flex  Sheet Metal,No,CentralAir,2006,11.5,Central,Gas,post-06,80,112 CFM,11.20%,Mylar Flex  ,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
10/10/2016 12:00:00 AM,342882,1995," 12609   Twisted Briar LN Austin, TX, 78729",2795,Kurt Kunkle,(512) 879-3567,Austin Auditors,10/10/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,22,No uninsulated or unsealed chases in residence.,CentralAir,2012,11.5,Central,Gas,90-05,80,187 CFM,13.40%,Mylar Flex  ,No,CentralAir,2016,11.5,Central,Gas,90-05,80,148 CFM,18.50%,Mylar Flex  ,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
05/26/2016 12:00:00 AM,438548,1958," 3406   Mount Barker  DR Austin, TX, 78731",2795,Coby Sackett,(512) 466-7679,Earth Energy Audits,05/26/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Tree Cover  providing shading. ",LF- Fiberglass & Insulsafe,30.8,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,80,212 CFM,13.30%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
07/18/2016 12:00:00 AM,114105,1948," 1619   Forest TRL Austin, TX, 78703",2796,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,07/18/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",Batts- Fiberglass,19.2,No chases in residence.,CentralAir,2004,9,Central,Gas,post-06,80,650 CFM,32.50%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,4 High efficiency toilet(s)
09/15/2016 12:00:00 AM,262544,1979," 4205   Las Palmas DR Austin, TX, 78759",2806,Quincy Bishop,(512) 730-9652,Austin's ECAD Specialist,09/15/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Fiberglass & Insulsafe,11,No chases in residence.,HeatPump,1999,9,Heat Pump,Gas,90-05,80,110 CFM,18.30%,Mylar Flex  ,No,CentralAir,1998,9,Central,Gas,90-05,80, CFM,> 80 %,Grey Flex  ,No weather-stripping,No,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 3 High efficiency toilet(s)"
10/18/2016 12:00:00 AM,114763,1950," 2508   Bridle Path   Austin, TX, 78703",2807,Chad Roesch,(512) 636-9728,A-1 Energy Audits,10/18/2016 12:00:00 AM,"Single Pane, Low E Windows Installed ",trees providing shading. ,LF- Rockwool,17.4,No chases in residence.,CentralAir,2008,11.5,Central,Gas,post-06,80,254 CFM,18.10%,Sheet Metal,No,Mini-split Heat Pump,,8,None,Electric,post-06,60,N/A,N/A,N/A - Mini-split Heat Pump,Yes,No,Plumbing penetration sealing needed,NaturalGas,"1 Low efficiency toilet(s), 3 High efficiency toilet(s)"
02/01/2016 12:00:00 AM,160286,1965," 5801 N SIERRA LEON   Austin, TX, 78759",2808,Kyle Bainton,(512) 483-1225,Square House,02/01/2016 12:00:00 AM,Single Pane Windows Installed ,,LF- Fiberglass & Insulsafe,11,Insulate and/or seal open building chases.,CentralAir,1994,9,Central,Gas,post-06,80,240 CFM,24.00%,Sheet Metal,No,CentralAir,2015,11.5,Heat Pump,Electric,post-06,60,149 CFM,18.60%,Sheet Metal,No weather-stripping,No,Plumbing penetration sealing needed,Electric,3 High efficiency toilet(s)
03/04/2016 12:00:00 AM,284505,1962," 2212   Eastside  DR Austin, TX, 78704",2808,Coby Sackett,(512) 466-7679,Earth Energy Audits,03/04/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Tree Cover  providing shading. ",LF- Fiberglass & Insulsafe,48.4,No chases in residence.,CentralAir,2011,11.5,Central,Gas,post-06,80,182 CFM,11.40%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
09/06/2016 12:00:00 AM,480630,2000," 13616   Campesina DR Austin, TX, 78727",2811,Kurt Kunkle,(512) 879-3567,Austin Auditors,09/06/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Trees providing shading. ,LF- Fiberglass & Insulsafe,28.5999999999999,No chases in residence.,CentralAir,2001,9,Central,Gas,90-05,80,184 CFM,11.50%,Mylar Flex  ,No,CentralAir,2001,9,Central,Gas,90-05,80,158 CFM,15.80%,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
05/13/2016 12:00:00 AM,155053,1994," 8301   Gutherie DR Austin, TX, 78750",2813,Vance Acker,(512) 922-7522,Green Leaf Energy,05/13/2016 12:00:00 AM,Double Pane Windows Installed ,Solar Screens providing shading. ,LF- Fiberglass & Insulsafe,19.8,No chases in residence.,CentralAir,1994,9,Central,Gas,90-05,60,180 CFM,18.00%,Mylar Flex  ,No,CentralAir,1994,9,Central,Gas,post-06,60,200 CFM,20.00%,Mylar Flex  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,3 Low efficiency toilet(s)
05/18/2016 12:00:00 AM,364935,1995," 8706   Mosquero CIR Austin, TX, 78748",2813,Vance Acker,(512) 922-7522,Green Leaf Energy,05/18/2016 12:00:00 AM,Double Pane Windows Installed ,"Awnings, NATURAL SHADE providing shading. ",LF- Fiberglass & Insulsafe,33,No chases in residence.,CentralAir,1996,9,Central,Gas,90-05,80,210 CFM,17.50%,Mylar Flex  ,No,CentralAir,2010,11.5,Central,Gas,post-06,80,90 CFM,11.30%,Mylar Flex  ,Yes,No,Plumbing penetration sealing needed,NaturalGas,"2 Low efficiency toilet(s), 1 High efficiency toilet(s)"
04/12/2016 12:00:00 AM,108290,1987," 2005   Key West CV Austin, TX, 78746",2816,Kurt Kunkle,(512) 879-3567,Austin Auditors,04/12/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",LF- Rockwool,27.03701068,No uninsulated or unsealed chases in residence.,CentralAir,2003,9,Central,Gas,90-05,80,265 CFM,22.10%,Mylar Flex  Grey Flex  ,No,CentralAir,2002,9,Central,Gas,90-05,80,187 CFM,23.40%,Mylar Flex  Duct Board  ,Yes,Yes,Plumbing penetration sealing needed,NaturalGas,4 High efficiency toilet(s)
04/21/2016 12:00:00 AM,146081,1981," 6904   Moss Rose CV Austin, TX, 78750",2816,Kurt Kunkle,(512) 879-3567,Austin Auditors,04/21/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ","Awnings, Trees providing shading. ",Batts- Fiberglass,22.4,No chases in residence.,HeatPump,2003,9,Heat Pump,Electric,90-05,60,80 CFM,10.00%,Mylar Flex  ,No,CentralAir,2004,9,Central,Gas,90-05,80,303 CFM,21.60%,Duct Board  ,Yes,No,Plumbing penetration sealing needed,NaturalGas,3 High efficiency toilet(s)
04/07/2016 12:00:00 AM,332077,2000," 6400   Hillside Terrace DR Austin, TX, 78749",2816,Sam Bruce,(512) 467-0005,Green Zone Home,04/07/2016 12:00:00 AM,"Double Pane, Low E Windows Installed ",Awnings providing shading. ,LF- Fiberglass & Insulsafe,23.62994505,Insulate and/or seal open building chases.,CentralAir,2015,11.5,Central,Gas,90-05,80,253 CFM,21.10%,Mylar Flex  ,No,CentralAir,2013,11.5,Central,Gas,90-05,80,110 CFM,9.20%,Mylar Flex  ,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,3 High efficiency toilet(s)
04/19/2016 12:00:00 AM,128340,1961," 6104   Janey DR Austin, TX, 78757",2819,Coby Sackett,(512) 466-7679,Earth Energy Audits,04/19/2016 12:00:00 AM,Single Pane Windows Installed ,"Solar Screens, Awnings, Tree Cover  providing shading. ",LF- Rockwool,28.7094849,No chases in residence.,CentralAir,2012,11.5,Central,Gas,post-06,80,279 CFM,14.00%,Mylar Flex  ,No,None,,8,None,Electric,post-06,60,N/A,N/A,No second duct system,Yes,Yes,Plumbing penetrations are sealed,NaturalGas,4 High efficiency toilet(s)
